,production_line,response,test_values_mean,test_values_std,test_values_count_mean,connection_key_numeric
339,L1_S24_F1002,1,0.17093877551020406,0.21595248398695505,1.3469387755102042,1241002
340,L1_S24_F1004,0,0.08783908045977011,0.18023433541992184,135.7816091954023,1241004
341,L1_S24_F1004,1,0.04102941176470589,0.10304529315824056,1.9411764705882355,1241004
342,L1_S24_F1006,0,-0.11395854063018238,0.21498085352248328,19.59038142620232,1241006
343,L1_S24_F1006,1,0.0008867924528301881,0.17895214877998905,1.2452830188679245,1241006
344,L1_S24_F1008,0,0.12116532905296952,0.20506368695889604,18.96147672552167,1241008
345,L1_S24_F1008,1,-0.02019298245614036,0.08557232500649696,1.1578947368421053,1241008
346,L1_S24_F1010,0,-0.0046749379652605465,0.138464612079017,29.31265508684864,1241010
347,L1_S24_F1010,1,-0.009307692307692305,0.06256903276571248,1.2692307692307692,1241010
348,L1_S24_F1012,0,0.12408917197452228,0.2471688925127344,15.0484076433121,1241012
349,L1_S24_F1012,1,-0.022615384615384617,0.10703053510539508,1.2692307692307692,1241012
350,L1_S24_F1014,0,-0.1973803030303031,0.2279514548589029,17.898484848484852,1241014
351,L1_S24_F1014,1,-0.0026470588235294056,0.1228341684596614,1.2941176470588236,1241014
352,L1_S24_F1016,0,0.08105036726128025,0.2765815210685787,12.389296956977965,1241016
353,L1_S24_F1016,1,0.05770212765957448,0.25332904491071423,1.3617021276595744,1241016
354,L1_S24_F1021,0,0.030483050847457633,0.21461465101017596,100.73728813559322,1241021
355,L1_S24_F1021,1,0.013565217391304346,0.08432341747805212,2.782608695652174,1241021
356,L1_S24_F1026,0,-0.003684210526315786,0.12434830583653105,104.27192982456141,1241026
357,L1_S24_F1026,1,0.0008823529411764705,0.020049582034307987,1.8823529411764703,1241026
358,L1_S24_F1031,0,0.0967027027027027,0.16788072492342448,160.63513513513513,1241031
359,L1_S24_F1031,1,0.02158620689655172,0.07990329746520357,2.2068965517241383,1241031
360,L1_S24_F1036,0,-0.009168032786885244,0.10690074837295813,48.7172131147541,1241036
361,L1_S24_F1036,1,-0.038,0.08105854553887609,1.5238095238095235,1241036
362,L1_S24_F1041,0,0.1378595387840671,0.19188351896670894,24.92033542976939,1241041
363,L1_S24_F1041,1,0.015928571428571424,0.10466238238122752,1.5238095238095235,1241041
364,L1_S24_F1046,0,-0.06109375,0.2421313105993949,371.46875,1241046
365,L1_S24_F1046,1,0.001,0.0027386127875258306,7.111111111111112,1241046
366,L1_S24_F1051,0,0.20225,0.3872008522717893,1485.875,1241051
367,L1_S24_F1051,1,0.0,0.001,21.33333333333333,1241051
368,L1_S24_F1056,0,-0.09736825396825396,0.2433051188663749,18.868253968253967,1241056
369,L1_S24_F1056,1,-0.02802380952380953,0.12588467197713984,1.5238095238095235,1241056
370,L1_S24_F1068,0,-0.0709413233458177,0.2412250926059447,29.58426966292135,1241068
371,L1_S24_F1068,1,-0.022226804123711343,0.13628084552639202,1.3402061855670102,1241068
372,L1_S24_F1072,0,0.056348115299334825,0.26772967608793985,26.213968957871398,1241072
373,L1_S24_F1072,1,0.005765306122448979,0.15583759726738047,1.326530612244898,1241072
374,L1_S24_F1079,0,0.010383098591549298,0.20794229221845428,33.37605633802817,1241079
375,L1_S24_F1079,1,0.031,0.14737879835336432,1.3131313131313131,1241079
376,L1_S24_F1083,0,0.01598840206185567,0.22695574357731865,30.537371134020614,1241083
377,L1_S24_F1083,1,0.04328125,0.15671702309879215,1.3541666666666667,1241083
378,L1_S24_F1087,0,-0.029559999999999993,0.19877146134028287,43.08545454545455,1241087
379,L1_S24_F1087,1,-0.016550561797752814,0.12740754323643647,1.4606741573033708,1241087
380,L1_S24_F1094,0,-0.016967741935483848,0.2597472389347095,26.17352614015573,1241094
381,L1_S24_F1094,1,-0.012683168316831687,0.23640333883822665,1.2871287128712872,1241094
382,L1_S24_F1098,0,0.04053547671840355,0.262443077417351,26.26053215077605,1241098
383,L1_S24_F1098,1,-0.03243877551020407,0.2289714818746807,1.326530612244898,1241098
384,L1_S24_F1102,0,-0.06448448043184883,0.22457652362061392,31.979757085020246,1241102
385,L1_S24_F1102,1,-0.06546391752577319,0.20704669671838075,1.3402061855670102,1241102
386,L1_S24_F1106,0,-0.05857354758961681,0.2418431848979462,29.291718170580964,1241106
387,L1_S24_F1106,1,-0.021989583333333337,0.13722877516197587,1.3541666666666667,1241106
388,L1_S24_F1110,0,-0.006422505307855633,0.1583935908428528,50.31210191082803,1241110
389,L1_S24_F1110,1,0.006558139534883722,0.06419979927605836,1.5116279069767442,1241110
390,L1_S24_F1118,0,-0.004483870967741939,0.2644015042946892,435.4677419354838,1241118
391,L1_S24_F1118,1,0.00126086956521739,0.11932964936423515,8.826086956521738,1241118
392,L1_S24_F1122,0,0.07675300400534045,0.2228406582401299,36.04672897196262,1241122
393,L1_S24_F1122,1,0.03782911392405067,0.1288593363855804,1.2848101265822784,1241122
394,L1_S24_F1126,0,0.0102578125,0.15434966763717525,52.732421875,1241126
395,L1_S24_F1126,1,-0.020399999999999998,0.09189223084435504,1.5037037037037038,1241126
396,L1_S24_F1130,0,0.10402572347266882,0.18006710034454113,86.81350482315113,1241130
397,L1_S24_F1130,1,0.0002391304347826087,0.03725067137538417,2.2065217391304346,1241130
398,L1_S24_F1134,0,0.11166195190947664,0.22961852280441475,38.152758132956144,1241134
399,L1_S24_F1134,1,-0.025071428571428567,0.11789689696718594,1.45,1241134
400,L1_S24_F1145,0,0.02321096543504171,0.2480779663684696,32.0238379022646,1241145
401,L1_S24_F1145,1,-0.03667701863354038,0.1497588729626926,1.2608695652173914,1241145
402,L1_S24_F1148,0,-0.0007968750000000032,0.2680497572672502,421.46875,1241148
403,L1_S24_F1148,1,-0.016,0.11728353921769487,9.227272727272727,1241148
404,L1_S24_F1161,0,-0.0070869565217391295,0.04900785700588405,586.9130434782609,1241161
405,L1_S24_F1161,1,0.00037500000000000017,0.007722426404001359,8.458333333333334,1241161
406,L1_S24_F1166,0,0.02506881405563691,0.19816566341080166,39.52269399707174,1241166
407,L1_S24_F1166,1,0.040040000000000006,0.1652251211866432,1.3533333333333333,1241166
408,L1_S24_F1170,0,0.0009047619047619028,0.28204625591592325,1285.4285714285713,1241170
409,L1_S24_F1170,1,0.0009411764705882328,0.2295782738490936,11.941176470588234,1241170
410,L1_S24_F1172,0,-0.00785,0.23867229041095694,32.91951219512195,1241172
411,L1_S24_F1172,1,-0.03474509803921569,0.1954991765163624,1.326797385620915,1241172
412,L1_S24_F1174,0,-0.08274285714285715,0.2860306794381189,771.257142857143,1241174
413,L1_S24_F1174,1,-0.01153333333333335,0.2381032423613515,6.7666666666666675,1241174
414,L1_S24_F1176,0,0.02214859926918392,0.23801580668684946,32.879415347137645,1241176
415,L1_S24_F1176,1,0.04447204968944103,0.1901865223310988,1.2608695652173914,1241176
416,L1_S24_F1180,0,-0.04585372340425533,0.1860619606818276,71.79255319148936,1241180
417,L1_S24_F1180,1,-0.0005855855855855868,0.06834251551340079,1.8288288288288288,1241180
418,L1_S24_F1184,0,0.016858333333333333,0.19225214279144476,22.58333333333333,1241184
419,L1_S24_F1184,1,0.004124999999999999,0.17630076250759522,1.1375,1241184
420,L1_S24_F1197,0,0.03989112903225808,0.22932154067913105,18.212365591397848,1241197
421,L1_S24_F1197,1,-0.004813333333333335,0.12779456628186964,1.2133333333333334,1241197
422,L1_S24_F1202,0,-0.03268421052631579,0.12454788561782212,142.6315789473684,1241202
423,L1_S24_F1202,1,-0.002473684210526316,0.01396082713050527,2.3947368421052637,1241202
424,L1_S24_F1207,0,0.02236363636363637,0.27390774823917363,1231.8181818181818,1241207
425,L1_S24_F1207,1,-0.044,0.06831300510639733,22.75,1241207
426,L1_S24_F1212,0,-0.02139053254437869,0.10729559892224616,40.0887573964497,1241212
427,L1_S24_F1212,1,-0.02695890410958904,0.09513330389455342,1.2465753424657535,1241212
428,L1_S24_F1225,0,-0.01043033292231813,0.2856333763691876,16.707768187422936,1241225
429,L1_S24_F1225,1,-0.028782051282051267,0.3079961480378078,1.1666666666666667,1241225
430,L1_S24_F1230,0,0.014623067776456609,0.28506186778880865,16.111771700356723,1241230
431,L1_S24_F1230,1,-0.02872727272727272,0.28249791039579464,1.181818181818182,1241230
432,L1_S24_F1235,0,-0.0056346749226006245,0.1188970128450709,41.95046439628483,1241235
433,L1_S24_F1235,1,-0.005357142857142858,0.0842030044756891,1.3,1241235
434,L1_S24_F1240,0,0.06274403470715834,0.2721705443343337,14.466377440347074,1241240
435,L1_S24_F1240,1,-0.02712820512820513,0.2678365638004357,1.1666666666666667,1241240
436,L1_S24_F1245,0,-0.03514084507042253,0.12857874694128085,190.84507042253517,1241245
437,L1_S24_F1245,1,-0.002178571428571429,0.010062963157699995,3.25,1241245
438,L1_S24_F1250,0,-0.03198717948717948,0.12305204195097708,173.71794871794873,1241250
439,L1_S24_F1250,1,-0.00171875,0.01114778836737902,2.84375,1241250
440,L1_S24_F1255,0,0.11749922958397532,0.2008136468360116,20.87827426810477,1241255
441,L1_S24_F1255,1,-0.009789473684210532,0.15030833339412453,1.1973684210526316,1241255
442,L1_S24_F1260,0,-0.042954545454545454,0.21094243793322412,615.9090909090909,1241260
443,L1_S24_F1260,1,-0.001,0.00447213595499958,6.066666666666666,1241260
444,L1_S24_F1265,0,0.01245875542691747,0.2124350730292471,19.609261939218523,1241265
445,L1_S24_F1265,1,-0.023917808219178098,0.11960905686451286,1.2465753424657535,1241265
446,L1_S24_F1270,0,-0.012279720279720293,0.10350949820605282,47.37762237762239,1241270
447,L1_S24_F1270,1,-0.014049180327868857,0.07593778730634444,1.4918032786885247,1241270
448,L1_S24_F1275,0,0.04140605095541403,0.19166176454589445,21.417197452229303,1241275
449,L1_S24_F1275,1,-0.008637362637362641,0.1678247443339176,1.2417582417582418,1241275
450,L1_S24_F1288,0,0.0005,0.0018708286933869704,2241.6666666666665,1241288
451,L1_S24_F1288,1,0.0,0.0015811388300841895,22.6,1241288
452,L1_S24_F1293,0,-0.018744680851063827,0.10230367362939168,143.08510638297872,1241293
453,L1_S24_F1293,1,0.001,0.011949895397031729,3.138888888888889,1241293
454,L1_S24_F1298,0,0.022769230769230767,0.3111361314725313,1034.6153846153843,1241298
455,L1_S24_F1298,1,-0.07350000000000001,0.09243556314175476,28.25,1241298
456,L1_S24_F1303,0,-0.007900874635568508,0.10835833219982448,39.21282798833819,1241303
457,L1_S24_F1303,1,-0.01994047619047619,0.10614974092557028,1.3452380952380951,1241303
458,L1_S24_F1316,0,0.0004999999999999998,0.008225975119502045,480.3571428571428,1241316
459,L1_S24_F1316,1,-0.002047619047619048,0.006461239745406375,5.3809523809523805,1241316
460,L1_S24_F1321,0,0.0004999999999999999,0.008803408430829504,448.33333333333326,1241321
461,L1_S24_F1321,1,-0.002047619047619048,0.006461239745406376,5.3809523809523805,1241321
462,L1_S24_F1326,0,-0.01577881619937694,0.1098891102422994,41.90031152647976,1241326
463,L1_S24_F1326,1,-0.023413793103448287,0.09699419207308332,1.2988505747126438,1241326
464,L1_S24_F1331,0,0.05474421168687981,0.26823376731159604,14.55237045203969,1241331
465,L1_S24_F1331,1,-0.00039784946236558487,0.2693183480641832,1.2150537634408602,1241331
466,L1_S24_F1336,0,-0.03172222222222223,0.12927438034935804,186.80555555555557,1241336
467,L1_S24_F1336,1,0.0008571428571428568,0.00881376989049179,4.035714285714286,1241336
468,L1_S24_F1341,0,-0.044600000000000015,0.13675832002199392,158.2352941176471,1241341
469,L1_S24_F1341,1,0.0020303030303030303,0.010548947958460269,3.4242424242424243,1241341
470,L1_S24_F1346,0,0.12700726744186044,0.20702345697408397,19.54941860465116,1241346
471,L1_S24_F1346,1,-0.015255555555555557,0.1453506075876272,1.2555555555555555,1241346
472,L1_S24_F1351,0,-0.04666666666666667,0.2162217226213253,640.4761904761905,1241351
473,L1_S24_F1351,1,-0.0004999999999999998,0.0047609522856952345,7.0625,1241351
474,L1_S24_F1356,0,-0.02361357340720224,0.22181148418715865,18.628808864265928,1241356
475,L1_S24_F1356,1,-0.011588235294117644,0.13721518502994165,1.3294117647058823,1241356
476,L1_S24_F1361,0,0.0010041493775933565,0.09063583259052456,55.809128630705395,1241361
477,L1_S24_F1361,1,-0.013666666666666669,0.0707898297780126,1.3950617283950617,1241361
478,L1_S24_F1366,0,0.059579062159214824,0.2700040625563551,14.430752453653215,1241366
479,L1_S24_F1366,1,-0.0303012048192771,0.26725701227149645,1.2530120481927711,1241366
480,L1_S24_F1371,0,-0.05488888888888889,0.22868367283700475,747.5555555555555,1241371
481,L1_S24_F1371,1,-0.0022500000000000003,0.0026299556396765828,26.0,1241371
482,L1_S24_F1376,0,-0.0013295454545454524,0.10349665124138953,152.9090909090909,1241376
483,L1_S24_F1376,1,0.0017173913043478262,0.01767818875020636,2.260869565217391,1241376
484,L1_S24_F1381,0,0.08893902439024387,0.23257157918789226,164.09756097560975,1241381
485,L1_S24_F1381,1,0.010475000000000005,0.12454491260750178,2.6,1241381
486,L1_S24_F1386,0,-0.059000000000000004,0.2407342933609584,791.5294117647059,1241386
487,L1_S24_F1386,1,-0.0009000000000000002,0.0038427420765212265,10.4,1241386
488,L1_S24_F1391,0,0.140266429840142,0.18223096503714756,23.900532859680286,1241391
489,L1_S24_F1391,1,0.02087671232876712,0.09438896257353276,1.4246575342465753,1241391
490,L1_S24_F1396,0,-0.03681481481481482,0.18966651645556068,498.3703703703704,1241396
491,L1_S24_F1396,1,-0.00036363636363636367,0.004410730716621165,9.454545454545457,1241396
492,L1_S24_F1401,0,0.082506711409396,0.18968065588083965,22.577181208053695,1241401
493,L1_S24_F1401,1,0.012666666666666666,0.09175303656179372,1.4444444444444444,1241401
494,L1_S24_F1406,0,-0.027914529914529914,0.09343323013766648,115.008547008547,1241406
495,L1_S24_F1406,1,-0.0049545454545454545,0.018574744726349502,2.363636363636364,1241406
496,L1_S24_F1411,0,0.055708971553610494,0.268190534406552,14.51969365426696,1241411
497,L1_S24_F1411,1,-0.005593023255813959,0.27058909059818426,1.1511627906976745,1241411
498,L1_S24_F1416,0,-0.07485714285714286,0.19411397404781272,148.3186813186813,1241416
499,L1_S24_F1416,1,0.002733333333333333,0.03263973622675865,6.6,1241416
500,L1_S24_F1421,0,-0.000555555555555555,0.09569053833961776,124.97222222222223,1241421
501,L1_S24_F1421,1,0.0035000000000000005,0.019604421270043484,1.9038461538461535,1241421
502,L1_S24_F1426,0,0.021557894736842102,0.05020907686639973,142.07368421052632,1241426
503,L1_S24_F1426,1,0.005418604651162791,0.02929345169645187,2.3023255813953494,1241426
504,L1_S24_F1431,0,-0.008220930232558137,0.10526151200563633,156.94186046511632,1241431
505,L1_S24_F1431,1,0.0017878787878787884,0.013040220415500979,3.0,1241431
506,L1_S24_F1436,0,0.1076296296296296,0.1572731850805164,26.309941520467838,1241436
507,L1_S24_F1436,1,0.002012987012987013,0.08898203448279432,1.2857142857142858,1241436
508,L1_S24_F1441,0,-0.037592592592592594,0.18985505792562654,499.88888888888886,1241441
509,L1_S24_F1441,1,0.0005,0.0033747427885527643,9.9,1241441
510,L1_S24_F1446,0,0.08818333333333331,0.1879128391411269,22.495,1241446
511,L1_S24_F1446,1,0.008048192771084338,0.10566409081687833,1.1927710843373494,1241446
512,L1_S24_F1451,0,-0.09300434782608698,0.22828279570340035,19.56086956521739,1241451
513,L1_S24_F1451,1,-0.009346666666666666,0.14614889606090026,1.32,1241451
514,L1_S24_F1463,0,-0.0615563093622795,0.22188411926501836,36.56580732700136,1241463
515,L1_S24_F1463,1,-0.011007299270072995,0.10331658203211858,1.4817518248175183,1241463
516,L1_S24_F1467,0,0.02319547079856972,0.2480589610188534,31.995232419547076,1241467
517,L1_S24_F1467,1,-0.03667701863354039,0.1497588729626926,1.2608695652173914,1241467
518,L1_S24_F1474,0,0.028710023866348463,0.24341899247390816,32.15751789976134,1241474
519,L1_S24_F1474,1,0.04229629629629629,0.2041196485345652,1.2530864197530864,1241474
520,L1_S24_F1478,0,0.022626520681265208,0.2382651322673628,32.784671532846716,1241478
521,L1_S24_F1478,1,0.044819875776397546,0.1903318446883875,1.2608695652173914,1241478
522,L1_S24_F1482,0,0.014967948717948713,0.20439612878486266,43.1875,1241482
523,L1_S24_F1482,1,0.010000000000000005,0.10677646647601448,1.3904109589041096,1241482
524,L1_S24_F1486,0,0.4955,0.7007428201558686,13474.5,1241486
525,L1_S24_F1486,1,0.0,0.0,203.0,1241486
526,L1_S24_F1490,0,-0.047058402860548375,0.2650896595706605,30.73539928486293,1241490
527,L1_S24_F1490,1,-0.055527950310559,0.2893893584366873,1.2608695652173914,1241490
528,L1_S24_F1494,0,-0.006684587813620064,0.2423256407927675,31.953405017921142,1241494
529,L1_S24_F1494,1,-0.06353987730061349,0.25152508269980817,1.2453987730061349,1241494
530,L1_S24_F1498,0,-0.0064318555008210185,0.181643227804513,44.2512315270936,1241498
531,L1_S24_F1498,1,-0.026709677419354844,0.17077497032690414,1.3096774193548386,1241498
532,L1_S24_F1502,0,-0.05139124487004099,0.21903420044444788,36.86593707250342,1241502
533,L1_S24_F1502,1,-0.0102,0.10199564104101166,1.45,1241502
534,L1_S24_F1506,0,-0.01384552845528456,0.1587168523705041,54.77439024390244,1241506
535,L1_S24_F1506,1,0.00942741935483871,0.0714971343319183,1.6370967741935485,1241506
536,L1_S24_F1512,0,0.02609090909090909,0.2906901579733716,1710.5844155844156,1241512
537,L1_S24_F1512,1,-0.019648648648648646,0.15922053472677036,32.21621621621622,1241512
538,L1_S24_F1514,0,0.04945273631840799,0.17514805982968085,217.4560530679934,1241514
539,L1_S24_F1514,1,0.01624181360201512,0.13058379779745874,3.0025188916876573,1241514
540,L1_S24_F1516,0,0.0016017699115044245,0.20599539825737448,194.23156342182892,1241516
541,L1_S24_F1516,1,0.008919254658385091,0.10403716536717003,3.701863354037267,1241516
542,L1_S24_F1518,0,0.005477678571428572,0.08725648724756292,588.0133928571429,1241518
543,L1_S24_F1518,1,0.003794520547945205,0.043169420500167296,8.164383561643836,1241518
544,L1_S24_F1520,0,0.12361160714285713,0.20410204495129375,195.49851190476193,1241520
545,L1_S24_F1520,1,0.034454268292682916,0.11666771490168308,3.6280487804878048,1241520
546,L1_S24_F1539,0,0.01652439024390244,0.10524952427794967,1602.219512195122,1241539
547,L1_S24_F1539,1,0.005914285714285716,0.02103809027065016,17.0,1241539
548,L1_S24_F1544,0,-0.013683544303797469,0.11318824169970895,1663.0632911392404,1241544
549,L1_S24_F1544,1,-0.011499999999999998,0.025775161965717587,29.75,1241544
550,L1_S24_F1565,0,0.026671212121212123,0.2057894074092905,199.35909090909092,1241565
551,L1_S24_F1565,1,0.012858823529411749,0.12840964160688595,3.5058823529411764,1241565
552,L1_S24_F1567,0,-0.04643236714975845,0.2603801263243756,318.1570048309178,1241567
553,L1_S24_F1567,1,-0.020187499999999997,0.18196627396752293,4.382352941176471,1241567
554,L1_S24_F1569,0,0.04883333333333334,0.30738867432202066,5488.083333333333,1241569
555,L1_S24_F1569,1,0.02710526315789475,0.2445810237794062,62.73684210526316,1241569
556,L1_S24_F1571,0,0.015922935779816506,0.15794111176474293,231.43853211009176,1241571
557,L1_S24_F1571,1,0.02190549450549452,0.16642340869280786,2.6197802197802202,1241571
558,L1_S24_F1573,0,-0.07670000000000002,0.2997363114643543,3292.85,1241573
559,L1_S24_F1573,1,-0.038243243243243234,0.27753272133464085,32.21621621621622,1241573
560,L1_S24_F1575,0,-0.0176083650190114,0.15289282472929427,233.38212927756652,1241575
561,L1_S24_F1575,1,-0.01217299578059072,0.17302209842085975,2.5147679324894514,1241575
562,L1_S24_F1578,0,-0.001197674418604636,0.16813669795278088,255.25968992248062,1241578
563,L1_S24_F1578,1,-0.0077136150234741845,0.07597304420537736,5.596244131455399,1241578
564,L1_S24_F1581,0,0.06436217008797655,0.2109686754068472,96.58211143695014,1241581
565,L1_S24_F1581,1,0.05535849056603775,0.18739591123068666,1.9088050314465408,1241581
566,L1_S24_F1594,0,0.11033333333333334,0.27070126795157096,3665.333333333334,1241594
567,L1_S24_F1594,1,0.0,0.002160246899469286,86.7142857142857,1241594
568,L1_S24_F1599,0,-0.019716981132075474,0.1026727352613036,622.4150943396228,1241599
569,L1_S24_F1599,1,-0.00878125,0.029779330612793024,9.484375,1241599
570,L1_S24_F1604,0,0.18016666666666664,0.3067459669421819,3665.333333333334,1241604
571,L1_S24_F1604,1,-0.105375,0.15630093455529032,75.875,1241604
572,L1_S24_F1609,0,-0.005333333333333328,0.1111359013614798,187.96581196581195,1241609
573,L1_S24_F1609,1,-0.011362869198312236,0.08253948190465428,2.5611814345991557,1241609
574,L1_S24_F1622,0,-0.06572972972972972,0.2222146920646098,1783.1351351351352,1241622
575,L1_S24_F1622,1,-0.00688888888888889,0.009195874214238828,22.48148148148148,1241622
576,L1_S24_F1627,0,-0.06499999999999999,0.2193707785041993,1649.4,1241627
577,L1_S24_F1627,1,-0.005857142857142858,0.009481812163545631,21.678571428571423,1241627
578,L1_S24_F1632,0,-0.06576470588235292,0.14935913418013672,194.04705882352943,1241632
579,L1_S24_F1632,1,-0.07957024793388431,0.13715480707158187,2.508264462809917,1241632
580,L1_S24_F1637,0,-0.04077166666666667,0.21361786094506893,81.56833333333333,1241637
581,L1_S24_F1637,1,-0.0039600000000000034,0.2576184223397506,1.5175,1241637
582,L1_S24_F1642,0,-0.03230379746835444,0.13068786011051733,835.1392405063292,1241642
583,L1_S24_F1642,1,-0.007080000000000001,0.02068898948025944,12.14,1241642
584,L1_S24_F1647,0,-0.03046590909090909,0.12377491147041425,749.7272727272727,1241647
585,L1_S24_F1647,1,-0.0035714285714285718,0.020445048300260883,12.387755102040815,1241647
586,L1_S24_F1652,0,0.1731155433287484,0.22118627171829555,90.73452544704264,1241652
587,L1_S24_F1652,1,0.006098901098901106,0.13607140655777586,2.2234432234432235,1241652
588,L1_S24_F1657,0,-0.044,0.19389687980986184,2537.538461538461,1241657
589,L1_S24_F1657,1,-0.005850000000000001,0.006690724136719748,30.35,1241657
590,L1_S24_F1662,0,0.07305291005291008,0.22293770663097348,86.81481481481481,1241662
591,L1_S24_F1662,1,0.04190573770491804,0.1390472997647978,2.487704918032787,1241662
592,L1_S24_F1667,0,-0.011154798761609916,0.10956498199559657,204.26006191950464,1241667
593,L1_S24_F1667,1,-0.04259693877551021,0.11252986288920334,3.096938775510204,1241667
594,L1_S24_F1672,0,0.008899053627760261,0.18623778113139644,102.7602523659306,1241672
595,L1_S24_F1672,1,0.07047540983606555,0.2166682539514719,1.6639344262295082,1241672
596,L1_S24_F1685,0,0.07951971830985911,0.2301987894959333,91.96478873239435,1241685
597,L1_S24_F1685,1,0.008689655172413789,0.15747141300367978,2.1,1241685
598,L1_S24_F1690,0,-0.007312500000000001,0.02819716764424921,686.3645833333334,1241690
599,L1_S24_F1690,1,-0.0038939393939393936,0.02139311807954841,9.227272727272727,1241690
600,L1_S24_F1695,0,0.16799999999999998,0.23804761428476165,4118.1875,1241695
601,L1_S24_F1695,1,0.004111111111111115,0.15767406607020418,67.66666666666667,1241695
602,L1_S24_F1700,0,0.008029154518950431,0.0992307799301224,192.10204081632654,1241700
603,L1_S24_F1700,1,-0.00788709677419354,0.08418922293223709,2.4556451612903225,1241700
604,L1_S24_F1713,0,-0.21235670356703573,0.2545306666997084,80.67035670356705,1241713
605,L1_S24_F1713,1,0.017368983957219256,0.2215725510457446,3.2566844919786098,1241713
606,L1_S24_F1718,0,-0.18779769526248405,0.2518533456960044,83.24199743918055,1241718
607,L1_S24_F1718,1,0.024561643835616414,0.2107851630074432,2.780821917808219,1241718
608,L1_S24_F1723,0,-0.06920792079207921,0.12853653977083174,217.46204620462046,1241723
609,L1_S24_F1723,1,-0.10182700421940928,0.12977555440806052,2.5696202531645564,1241723
610,L1_S24_F1728,0,-0.03756953642384106,0.21663551279839405,81.15231788079471,1241728
611,L1_S24_F1728,1,-9.090909090908643e-05,0.2612253924079073,1.5378787878787878,1241728
612,L1_S24_F1733,0,-0.002338235294117647,0.02006750569699768,968.9852941176473,1241733
613,L1_S24_F1733,1,-0.0016666666666666663,0.015491017758871546,12.6875,1241733
614,L1_S24_F1738,0,-0.0063874999999999965,0.02357454846742643,823.6375,1241738
615,L1_S24_F1738,1,-0.0009811320754716986,0.016678510547359273,11.490566037735848,1241738
616,L1_S24_F1743,0,0.12940145985401458,0.200250050552812,95.94014598540146,1241743
617,L1_S24_F1743,1,0.030787301587301582,0.16712677545475935,1.9333333333333331,1241743
618,L1_S24_F1748,0,-0.0055000000000000005,0.007071067811865475,2745.458333333333,1241748
619,L1_S24_F1748,1,-0.005105263157894737,0.0064969628531945205,32.05263157894737,1241748
620,L1_S24_F1753,0,0.08651443569553807,0.2258282473354961,85.96850393700787,1241753
621,L1_S24_F1753,1,0.049848739495798315,0.14185793325102591,2.5588235294117645,1241753
622,L1_S24_F1758,0,-0.017979094076655055,0.1041096093078126,229.58536585365852,1241758
623,L1_S24_F1758,1,-0.04882010582010583,0.10902795570641807,3.2222222222222223,1241758
624,L1_S24_F1763,0,-0.035224699828473406,0.21737619838093414,81.02915951972555,1241763
625,L1_S24_F1763,1,-0.007561151079136703,0.25768985108559866,1.4868105515587533,1241763
626,L1_S24_F1768,0,0.3654117647058824,0.4458546520633023,1936.7941176470588,1241768
627,L1_S24_F1768,1,-0.0005000000000000001,0.004062019202317979,62.0,1241768
628,L1_S24_F1773,0,0.006450704225352112,0.08801995079008622,463.8309859154929,1241773
629,L1_S24_F1773,1,-0.0022048192771084328,0.02590967379191653,7.46987951807229,1241773
630,L1_S24_F1778,0,0.1505,0.2527538540807799,700.6808510638298,1241778
631,L1_S24_F1778,1,0.063,0.16219373297863224,10.689655172413792,1241778
632,L1_S24_F1783,0,-0.03976923076923077,0.193794181066885,2533.230769230769,1241783
633,L1_S24_F1783,1,-0.0005263157894736841,0.006686374379226853,32.631578947368425,1241783
634,L1_S24_F1788,0,0.1796840336134455,0.1897965178262994,110.69579831932774,1241788
635,L1_S24_F1788,1,0.007216216216216209,0.0901724601066874,3.3513513513513518,1241788
636,L1_S24_F1793,0,-0.027868421052631574,0.1596576017188932,1733.2631578947367,1241793
637,L1_S24_F1793,1,0.0008571428571428572,0.004928053803045811,44.28571428571429,1241793
638,L1_S24_F1798,0,0.14595744680851058,0.22716496419222584,87.58510638297872,1241798
639,L1_S24_F1798,1,-0.005414634146341464,0.11141497549503604,2.5203252032520327,1241798
640,L1_S24_F1803,0,-0.02453684210526317,0.10152033760468107,693.3052631578947,1241803
641,L1_S24_F1803,1,-0.011232142857142859,0.021314946588062288,11.071428571428573,1241803
642,L1_S24_F1808,0,-0.03959871589085071,0.21684051690878264,81.4478330658106,1241808
643,L1_S24_F1808,1,-0.00038726790450927163,0.2610143239063158,1.5172413793103448,1241808
644,L1_S24_F1810,0,0.012704225352112677,0.20722378478806755,928.0845070422536,1241810
645,L1_S24_F1810,1,-0.0026071428571428565,0.08018281855568805,20.428571428571427,1241810
646,L1_S24_F1812,0,0.07184169278996866,0.24358181799559775,103.282131661442,1241812
647,L1_S24_F1812,1,-0.008426966292134842,0.15376460534385505,2.142322097378277,1241812
648,L1_S24_F1814,0,0.07919512195121953,0.16420609145137713,803.5853658536586,1241814
649,L1_S24_F1814,1,0.03386538461538462,0.1098996028193422,11.0,1241814
650,L1_S24_F1816,0,-0.031676384839650164,0.2030238422496285,93.14285714285714,1241816
651,L1_S24_F1816,1,-0.01935668789808917,0.18143888902420235,1.8216560509554143,1241816
652,L1_S24_F1818,0,0.07291630591630592,0.20195122295590606,94.82683982683984,1241818
653,L1_S24_F1818,1,0.02287947882736157,0.14759430950555075,1.8631921824104236,1241818
654,L1_S24_F1820,0,-0.006234636871508381,0.1825798559481546,122.707635009311,1241820
